"County","Precinct
Number","Precinct Name","Voting
Age Pop.","VAP
White","VAP
Black","VAP
AIAN","VAP
Asian","VAP
HawPI","VAP
Other","VAP
Multi","VAP
HispWh","VAP
HispBl","VAP
HispOt","Total VAP Hispanic"
"Virginia Beach","810051","Stratford Chase",3194,2313,473,33,301,8,55,11,77,11,60,148
"Virginia Beach","810052","Homestead",4344,2761,771,29,684,4,58,37,92,5,73,170
"Virginia Beach","810053","Shannon",2685,2084,367,14,150,6,50,14,73,7,51,131
"Virginia Beach","810054","Cromwell",2290,1444,453,21,286,2,57,27,78,7,68,153
"Virginia Beach","810055","Magic Hollow",5402,3091,1507,52,499,15,183,55,235,44,203,482
"Virginia Beach","810056","Edinburgh",1527,1324,115,13,59,0,14,2,45,7,12,64
"Virginia Beach","810057","Sherry Park",1977,1551,309,17,71,4,17,8,29,2,18,49
"Virginia Beach","810058","Glenwood",3017,1583,739,11,603,5,52,24,93,13,60,166
"Virginia Beach","810059","Shelton Park",3189,2186,659,25,224,4,65,26,126,21,65,212
"Virginia Beach","810060","Foxfire",2786,2366,219,17,142,8,20,14,60,6,28,94
"Virginia Beach","810061","Baker",4839,1620,2802,34,148,18,151,66,146,79,186,411
"Virginia Beach","810062","Landstown",3497,2492,573,26,336,4,51,15,109,18,60,187
"Virginia Beach","810063","Culver",5153,3863,882,34,278,9,59,28,198,10,65,273
"Virginia Beach","810064","Rosemont Forest",4316,2593,1004,30,576,5,75,33,122,45,81,248
"Virginia Beach","810065","Colonial",3123,1601,673,10,737,6,53,43,72,21,63,156
"Virginia Beach","810066","Hunt",2698,2273,247,15,118,5,31,9,60,11,36,107
"Virginia Beach","810067","Eastern Shore",6116,4375,1146,63,252,14,179,87,293,53,206,552
"Virginia Beach","810068","Manor",2873,2153,365,16,289,4,31,15,70,2,38,110
"Virginia Beach","810069","Shell",3462,1800,1250,32,290,2,61,27,70,24,74,168
"Virginia Beach","810070","Corporate Landing",4718,3502,702,57,253,10,133,61,187,32,161,380
"Virginia Beach","810071","Round Hill",5215,2479,1662,34,860,9,120,51,182,29,157,368
"Virginia Beach","810072","Rudee",3338,3045,165,31,64,3,19,11,68,6,18,92
"Virginia Beach","810073","Dahlia",5886,3168,1792,50,634,15,155,72,254,53,192,499
"Virginia Beach","810074","Buckner",3495,1740,1188,22,395,13,105,32,153,39,111,303
"Virginia Beach","810075","Colony",3429,3238,60,19,79,3,27,3,47,1,25,73
"Virginia Beach","810076","Village",4372,2721,1203,48,201,7,132,60,221,40,141,402
"Virginia Beach","810077","Brookwood",3873,2767,700,45,212,17,97,35,159,41,109,309
"Virginia Beach","810078","Indian Lakes",2834,1715,653,15,364,4,65,18,69,16,68,153
"Virginia Beach","810079","Pleasant Hill",3197,1832,988,21,239,7,79,31,77,36,77,190
"Virginia Beach","810080","Reon",2637,991,1366,31,117,2,87,43,70,22,98,190
"Virginia Beach","810081","Rock Lake",4030,2088,1045,40,707,15,91,44,172,31,119,322
"Virginia Beach","810082","Shelbourne",2509,1839,362,24,225,3,39,17,62,13,37,112
"Virginia Beach","810083","Strawbridge",3542,2908,313,16,212,15,55,23,93,8,62,163
"Virginia Beach","810084","Tallwood",4072,2274,979,29,650,10,94,36,126,22,108,256
"Virginia Beach","810085","Upton",3756,3252,290,28,135,4,40,7,119,11,45,175
"Virginia Beach","810086","Hagood",3300,2537,324,13,380,2,22,22,69,5,22,96
"Virginia Beach","810087","Hillcrest",2379,1502,460,6,365,1,33,12,86,9,36,131
"Virginia Beach","810088","North Landing",3722,2321,1147,19,164,12,39,20,115,9,50,174
"Virginia Beach","810089","Lake Christopher",3060,2103,549,16,347,3,26,16,80,24,31,135
"Virginia Beach","810090","Lake Joyce",2267,2055,109,18,54,4,19,8,29,9,21,59
"Virginia Beach","810091","Lexington",3904,2373,1004,24,342,5,105,51,153,28,116,297
"Virginia Beach","810092","Little Neck",2028,1814,118,10,60,1,20,5,31,0,22,53
"Virginia Beach","810093","Newtown",2429,667,1579,8,71,3,76,25,57,39,82,178
"Virginia Beach","810094","Pinewood",1912,1455,326,14,62,1,38,16,38,8,45,91
"Waynesboro","820001","Ward A",3979,3065,669,37,6,3,182,17,151,16,181,348
"Waynesboro","820002","Ward B",3696,3387,180,20,13,3,84,9,71,3,83,157
"Waynesboro","820003","Ward C",3877,3161,570,26,28,2,73,17,73,6,76,155
"Waynesboro","820004","Ward D",4558,4091,279,22,105,2,38,21,59,12,49,120
"Williamsburg","830001","Stryker",8884,6638,1213,41,674,8,266,44,317,32,280,629
"Williamsburg","830002","Berkeley",3780,2991,461,18,233,2,56,19,80,4,55,139
"Winchester","840101","Merrimans",2877,2620,131,19,67,3,31,6,39,3,31,73
"Winchester","840102","Old Town",2159,1986,110,12,24,0,23,4,42,2,25,69
"Winchester","840201","Virginia Avenue",4323,2870,960,31,63,2,371,26,330,15,395,740
"Winchester","840301","War Memorial",4800,3618,493,24,78,1,573,13,264,6,576,846
"Winchester","840401","Frederick Douglass",6223,4831,517,38,294,2,518,23,245,26,537,808
